"","previous_cancellations","stays_in_weekend_nights","hotel.City.Hotel","hotel.Resort.Hotel","market_segment.Aviation","market_segment.Complementary","market_segment.Corporate","market_segment.Direct","market_segment.Groups","market_segment.Offline.TA.TO","market_segment.Online.TA","deposit_type.No.Deposit","deposit_type.Non.Refund","deposit_type.Refundable","arrival_date_day_of_month","meal.BB","meal.FB","meal.HB","meal.SC","meal.Undefined","days_in_waiting_list","adults","booking_changes","adr","total_of_special_requests","is_repeated_guest","customer_type.Contract","customer_type.Group","customer_type.Transient","customer_type.Transient.Party","arrival_date_week_number","arrival_date_year","arrival_date_month.April","arrival_date_month.August","arrival_date_month.December","arrival_date_month.February","arrival_date_month.January","arrival_date_month.July","arrival_date_month.June","arrival_date_month.March","arrival_date_month.May","arrival_date_month.November","arrival_date_month.October","arrival_date_month.September","children","distribution_channel.Corporate","distribution_channel.Direct","distribution_channel.GDS","distribution_channel.TA.TO","distribution_channel.Undefined","stays_in_week_nights","company.company","company.nocompany","reserved_room_type.A","reserved_room_type.B","reserved_room_type.C","reserved_room_type.D","reserved_room_type.E","reserved_room_type.F","reserved_room_type.G","reserved_room_type.H","lead_time","required_car_parking_spaces","agent.agent","agent.noagent","previous_bookings_not_canceled","assigned_room_type.A","assigned_room_type.B","assigned_room_type.C","assigned_room_type.D","assigned_room_type.E","assigned_room_type.F","assigned_room_type.G","assigned_room_type.H","assigned_room_type.I","assigned_room_type.K","continent.Africa","continent.Americas","continent.Asia","continent.Europe","continent.Oceania","roomtype_diff","market_segment.Undefined","reserved_room_type.L","reserved_room_type.P","assigned_room_type.L","assigned_room_type.P","case_holdoutprob"
"2851",0,0,1,0,0,0,0,0,0,0,1,1,0,0,14,0,0,0,1,0,0,1,0,44,0,0,0,0,1,0,7,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"2852",0,0,1,0,0,0,0,0,0,0,1,1,0,0,14,1,0,0,0,0,0,2,0,118,0,0,0,0,1,0,7,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"is_canceled"
"2853",0,0,1,0,0,0,0,0,0,0,1,1,0,0,14,0,0,0,1,0,0,2,0,79.2,1,0,0,0,1,0,7,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,56,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"2854",0,0,1,0,0,0,0,0,0,0,1,1,0,0,15,0,0,0,1,0,0,2,0,79.2,1,0,0,0,1,0,7,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,64,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"not_canceled"
"2855",0,0,1,0,0,0,0,0,1,0,0,0,1,0,16,1,0,0,0,0,0,2,0,62,0,0,0,0,1,0,7,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,587,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"is_canceled"
"2856",0,0,1,0,0,0,0,0,0,0,1,1,0,0,16,0,0,0,1,0,0,2,0,88,0,0,0,0,1,0,7,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,35,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"is_canceled"
"2857",0,1,1,0,0,0,0,0,0,0,1,1,0,0,17,1,0,0,0,0,0,2,2,195.33,0,0,0,0,1,0,7,2017,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,1,0,0,0,0,0,1,0,0,52,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"is_canceled"
"2858",0,2,1,0,0,0,0,0,0,0,1,1,0,0,18,1,0,0,0,0,0,2,0,126,0,0,0,0,1,0,7,2017,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,11,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"is_canceled"
"2859",0,0,1,0,0,0,0,0,0,0,1,1,0,0,23,1,0,0,0,0,0,3,0,126,1,0,0,0,1,0,8,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,1,0,0,0,0,158,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"2860",0,0,1,0,0,0,0,0,0,0,1,1,0,0,23,1,0,0,0,0,0,3,0,122.4,2,0,0,0,1,0,8,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,1,0,0,0,0,224,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"2861",0,0,1,0,0,0,0,0,0,0,1,1,0,0,24,1,0,0,0,0,0,2,0,90,1,0,0,0,1,0,8,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,195,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"is_canceled"
"2862",0,0,1,0,0,0,0,0,0,0,1,1,0,0,24,1,0,0,0,0,0,3,0,160,0,0,0,0,1,0,8,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"is_canceled"
"2863",0,2,1,0,0,0,0,0,0,0,1,1,0,0,24,1,0,0,0,0,0,2,0,102,0,0,0,0,1,0,8,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"is_canceled"
"2864",0,2,1,0,0,0,0,0,0,0,1,1,0,0,24,1,0,0,0,0,0,2,0,158.38,1,0,0,0,1,0,8,2017,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,4,0,1,0,0,0,0,0,1,0,0,70,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"is_canceled"
"2865",0,0,1,0,0,0,0,0,1,0,0,1,0,0,25,1,0,0,0,0,0,1,0,75,0,0,0,0,0,1,8,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,134,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"is_canceled"
"2866",0,2,1,0,0,0,0,0,0,0,1,1,0,0,25,1,0,0,0,0,0,2,0,104.4,0,0,0,0,1,0,8,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,47,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"is_canceled"
"2867",0,2,1,0,0,0,0,0,1,0,0,1,0,0,26,1,0,0,0,0,0,1,0,75,0,0,0,0,0,1,9,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,17,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"is_canceled"
"2868",0,2,1,0,0,0,0,0,0,0,1,1,0,0,26,1,0,0,0,0,0,2,0,108.07,3,0,0,0,1,0,9,2017,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0,1,1,0,0,0,0,0,0,0,70,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"not_canceled"
"2869",0,4,1,0,0,0,0,0,0,0,1,1,0,0,26,1,0,0,0,0,0,1,0,74.8,1,0,0,0,1,0,9,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,1,1,0,0,0,0,0,0,0,104,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"is_canceled"
"2870",0,1,1,0,0,0,0,0,0,0,1,1,0,0,27,1,0,0,0,0,0,2,0,99.45,2,0,0,0,1,0,9,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,1,0,0,0,0,69,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"not_canceled"
"2871",0,0,1,0,0,0,0,0,0,0,1,1,0,0,28,0,0,0,1,0,0,2,0,79.2,2,0,0,0,1,0,9,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,199,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"is_canceled"
"2872",0,0,1,0,0,0,0,0,0,0,1,1,0,0,28,1,0,0,0,0,0,2,0,93.6,2,0,0,0,1,0,9,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,122,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"2873",0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,1,0,62.4,0,0,0,0,1,0,9,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"2874",0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,0,0,2,0,62,0,0,0,0,1,0,9,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,601,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"is_canceled"
"2875",0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,2,0,90,0,0,0,0,1,0,9,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,98,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"is_canceled"
"2876",0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,0,0,2,0,95,0,0,0,0,1,0,9,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,28,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"is_canceled"
"2877",0,0,1,0,0,0,0,0,0,0,1,1,0,0,3,1,0,0,0,0,0,2,0,102.6,2,0,0,0,1,0,9,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0,141,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"2878",0,1,1,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,2,0,88,0,0,0,0,1,0,9,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"2879",0,1,1,0,0,0,0,0,0,0,1,1,0,0,4,1,0,0,0,0,0,2,0,118,0,0,0,0,1,0,9,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,39,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"is_canceled"
"2880",0,2,1,0,0,0,0,0,0,0,1,1,0,0,4,1,0,0,0,0,0,0,0,91.6,1,0,0,0,1,0,9,2017,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,144,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"is_canceled"
"2881",0,1,1,0,0,0,0,0,0,0,1,1,0,0,5,1,0,0,0,0,0,2,0,90,1,0,0,0,1,0,10,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,204,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"is_canceled"
"2882",0,2,1,0,0,0,0,0,1,0,0,1,0,0,5,1,0,0,0,0,0,2,0,90,1,0,0,0,0,1,10,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,174,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"2883",0,1,1,0,0,0,0,0,0,0,1,1,0,0,6,1,0,0,0,0,0,2,0,70.69,2,0,0,0,1,0,10,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,0,1,1,0,0,0,0,0,0,0,75,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"2884",0,0,1,0,0,0,0,1,0,0,0,1,0,0,7,1,0,0,0,0,0,1,0,145.5,0,0,0,0,1,0,10,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,1,0,0,0,26,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"2885",0,0,1,0,0,0,0,0,0,0,1,1,0,0,7,1,0,0,0,0,0,2,0,100.3,0,0,0,0,1,0,10,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,0,1,0,0,0,1,0,0,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"is_canceled"
"2886",0,0,1,0,0,0,0,0,0,0,1,1,0,0,8,1,0,0,0,0,0,2,0,106.2,1,0,0,0,1,0,10,2017,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,269,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"is_canceled"
"2887",0,0,1,0,0,0,0,0,0,0,1,1,0,0,8,1,0,0,0,0,0,2,0,91.8,1,0,0,0,1,0,10,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,0,1,1,0,0,0,0,0,0,0,93,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"2888",0,0,1,0,0,0,0,0,0,0,1,1,0,0,8,1,0,0,0,0,0,2,0,85,0,0,0,0,1,0,10,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,0,1,1,0,0,0,0,0,0,0,258,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"is_canceled"
"2889",0,0,1,0,0,0,0,0,0,0,1,1,0,0,9,0,0,0,1,0,0,2,0,79.2,0,0,0,0,1,0,10,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,241,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"is_canceled"
"2890",0,1,1,0,0,0,0,0,0,0,1,1,0,0,9,1,0,0,0,0,0,2,0,90.1,2,0,0,0,1,0,10,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,1,0,0,0,0,303,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"2891",0,1,1,0,0,0,0,0,0,0,1,1,0,0,10,1,0,0,0,0,0,1,2,90,2,0,0,0,1,0,10,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,98,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"2892",0,1,1,0,0,0,0,0,0,0,1,1,0,0,10,1,0,0,0,0,0,2,0,93.6,0,0,0,0,1,0,10,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,175,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"is_canceled"
"2893",0,1,1,0,0,0,0,0,0,0,1,1,0,0,10,1,0,0,0,0,0,2,0,118,0,0,0,0,1,0,10,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0,38,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"is_canceled"
"2894",0,1,1,0,0,0,0,0,0,0,1,1,0,0,11,1,0,0,0,0,0,2,0,97.2,0,0,0,0,1,0,10,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,72,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"is_canceled"
"2895",0,1,1,0,0,0,0,0,1,0,0,0,1,0,11,1,0,0,0,0,0,2,0,80,0,0,0,0,1,0,10,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,127,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"is_canceled"
"2896",0,2,1,0,0,0,0,0,0,0,1,1,0,0,12,0,0,0,1,0,0,2,0,76.93,1,0,0,0,1,0,11,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,37,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"is_canceled"
"2897",0,1,1,0,0,0,0,0,0,1,0,0,1,0,13,1,0,0,0,0,0,1,0,80,0,0,0,0,1,0,11,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,52,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"is_canceled"
"2898",0,1,1,0,0,0,0,0,0,0,1,1,0,0,13,1,0,0,0,0,0,2,0,108,0,0,0,0,1,0,11,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,19,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"is_canceled"
"2899",0,0,1,0,0,0,0,0,0,1,0,0,1,0,14,1,0,0,0,0,0,2,0,85,0,0,0,0,1,0,11,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,97,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"is_canceled"
"2900",0,0,1,0,0,0,0,0,1,0,0,1,0,0,14,1,0,0,0,0,0,1,0,65,0,0,0,0,0,1,11,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,28,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"2901",0,0,1,0,0,0,0,0,1,0,0,0,1,0,15,1,0,0,0,0,0,2,0,110,0,0,0,0,1,0,11,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,37,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"is_canceled"
"2902",0,0,1,0,0,0,0,0,0,0,1,1,0,0,15,0,0,0,1,0,0,1,2,51.05,0,0,0,0,1,0,11,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,0,1,1,0,0,0,0,0,0,0,55,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"2903",0,0,1,0,0,0,0,0,1,0,0,0,1,0,16,1,0,0,0,0,0,2,0,62,0,0,0,0,1,0,11,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,615,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"is_canceled"
"2904",0,0,1,0,0,0,0,0,0,0,1,1,0,0,16,1,0,0,0,0,0,2,0,128,0,0,0,0,1,0,11,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,1,0,0,0,0,25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"is_canceled"
"2905",0,0,1,0,0,0,0,0,0,0,1,1,0,0,16,0,0,0,1,0,0,2,0,79.2,1,0,0,0,1,0,11,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,176,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"2906",0,0,1,0,0,0,0,0,0,0,1,1,0,0,16,0,0,0,1,0,0,2,0,60.98,0,0,0,0,1,0,11,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,123,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"2907",0,0,1,0,0,0,0,0,0,0,1,1,0,0,16,0,0,0,1,0,0,2,0,79.2,2,0,0,0,1,0,11,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,197,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"2908",0,0,1,0,0,0,0,0,0,0,1,1,0,0,16,1,0,0,0,0,0,2,0,128,0,0,0,0,1,0,11,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,1,0,0,0,0,27,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"is_canceled"
"2909",0,0,1,0,0,0,0,0,0,0,1,1,0,0,16,0,0,0,1,0,0,2,0,79.2,0,0,0,0,1,0,11,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,52,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"is_canceled"
"2910",0,2,1,0,0,0,0,0,0,0,1,1,0,0,19,1,0,0,0,0,0,2,0,100.3,0,0,0,0,1,0,12,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,1,0,0,0,0,71,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"is_canceled"
"2911",0,1,1,0,0,0,0,0,0,0,1,1,0,0,20,1,0,0,0,0,0,2,0,108.8,1,0,0,0,1,0,12,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,1,0,0,0,0,13,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"2912",0,1,1,0,0,0,0,0,0,0,1,1,0,0,20,1,0,0,0,0,0,2,0,100.3,2,0,0,0,1,0,12,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,1,0,0,0,0,76,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"2913",0,0,1,0,0,0,0,0,0,0,1,1,0,0,21,1,0,0,0,0,0,2,0,93.6,1,0,0,0,1,0,12,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,136,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"2914",0,0,1,0,0,0,0,0,0,1,0,0,1,0,21,1,0,0,0,0,43,2,0,85,0,0,0,0,1,0,12,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,99,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"is_canceled"
"2915",0,0,1,0,0,0,0,0,0,1,0,0,1,0,21,1,0,0,0,0,0,2,0,85,0,0,0,0,1,0,12,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,56,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"is_canceled"
"2916",0,0,1,0,0,0,0,0,0,0,1,1,0,0,22,1,0,0,0,0,0,1,0,98,0,0,0,0,1,0,12,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,16,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"is_canceled"
"2917",0,0,1,0,0,0,0,0,1,0,0,0,1,0,23,1,0,0,0,0,0,1,0,59,0,0,0,0,1,0,12,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,622,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"is_canceled"
"2918",0,0,1,0,0,0,0,0,0,0,1,1,0,0,23,0,0,0,1,0,0,2,0,79.2,0,0,0,0,1,0,12,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,95,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"is_canceled"
"2919",0,0,1,0,0,0,0,0,1,0,0,0,1,0,23,1,0,0,0,0,0,2,0,62,0,0,0,0,1,0,12,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,622,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"is_canceled"
"2920",0,0,1,0,0,0,0,0,0,0,1,1,0,0,23,1,0,0,0,0,0,2,0,93.6,1,0,0,0,1,0,12,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,187,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
